COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_WZTo1L3Nu_amcatnloFXFX_MCSpring16_161231;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_VVTo2L2Nu_amcatnloFXFX_MCSpring16_161231;3;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_WZTo2L2Q_amcatnloFXFX_MCSpring16_161231;4;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ZZTo2L2Q_amcatnloFXFX_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_WZTo1L1Nu2Q_amcatnloFXFX_MCSpring16_161231;4;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_WWTo1L1Nu2Q_amcatnloFXFX_MCSpring16_161231;1;0
;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_MCSpring16/crab_ZZTo4L_powheg_MCSpring16_170102_CMGTools-from-CMSSW_8_0_20;0;0
;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_MCSpring16/crab_WZTo1L3Nu_amcatnloFXFX_MCSpring16_170102_CMGTools-from-CMSSW_8_0_20;0;0
;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_MCSpring16/crab_VVTo2L2Nu_amcatnloFXFX_MCSpring16_170102_CMGTools-from-CMSSW_8_0_20;0;0
;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_MCSpring16/crab_WZTo2L2Q_amcatnloFXFX_MCSpring16_170102_CMGTools-from-CMSSW_8_0_20;0;0
